data/name,model/_target_,model/bw_factor,model/snr,test/is,test/is_std,test/loss,test/lpips,test/lpips_std,test/msssim,test/msssim_std,test/psnr,test/psnr_std,test/ssim,test/ssim_std,val/is,val/is_std,val/loss,val/lpips,val/lpips_std,val/msssim,val/msssim_std,val/psnr,val/psnr_std,val/ssim,val/ssim_std
Cityscape,DeepJSCCWZJoint2,16,-5.0,1.6999553442001343,0.25852879881858826,3.4182172385044396E-4,0.049976855516433716,0.017519110813736916,0.9928290843963623,0.003987068310379982,36.25537872314453,2.4804611206054688,0.969637393951416,0.013707190752029419,1.6654819250106812,0.24915549159049988,5.741154309362173E-4,0.06319063156843185,0.018016913905739784,0.9904179573059082,0.00433209678158164,34.259159088134766,2.7417941093444824,0.9607346057891846,0.015820814296603203
Cityscape,DeepJSCCWZJoint2,16,-4.0,1.6896402835845947,0.2640383243560791,3.281130630057305E-4,0.048722874373197556,0.017194073647260666,0.9932153820991516,0.003733511781319976,36.437721252441406,2.46944522857666,0.9705932140350342,0.013204815797507763,1.666164755821228,0.23718471825122833,5.499901599250734E-4,0.06171146780252457,0.017553655430674553,0.9909141063690186,0.004114013630896807,34.459014892578125,2.7475874423980713,0.9619985818862915,0.0152877913787961
Cityscape,DeepJSCCWZJoint2,16,-3.0,1.695698857307434,0.2668510377407074,3.182060900144279E-4,0.04774026945233345,0.016908999532461166,0.9934866428375244,0.003592531196773052,36.57984924316406,2.4731009006500244,0.971213161945343,0.012960908934473991,1.673087477684021,0.260647177696228,5.3121626842767E-4,0.06054522842168808,0.017420858144760132,0.9913110136985779,0.003919585607945919,34.604129791259766,2.7431271076202393,0.962890088558197,0.014878977090120316
Cityscape,DeepJSCCWZJoint2,16,-2.0,1.6997023820877075,0.2779868543148041,3.095526190008968E-4,0.04700598120689392,0.016666311770677567,0.9937410354614258,0.0034352790098637342,36.69961166381836,2.4610514640808105,0.9717979431152344,0.012653558515012264,1.6592708826065063,0.23672762513160706,5.171996890567243E-4,0.05969412252306938,0.017192533239722252,0.991647481918335,0.003786599962040782,34.7326774597168,2.7457995414733887,0.9636295437812805,0.014623614959418774
Cityscape,DeepJSCCWZJoint2,16,-1.0,1.6990119218826294,0.2667919993400574,3.029719227924943E-4,0.04643237963318825,0.016553189605474472,0.9939447641372681,0.003312458284199238,36.801734924316406,2.4580461978912354,0.9722040891647339,0.01241990365087986,1.6612052917480469,0.23313692212104797,5.047170561738312E-4,0.05880070850253105,0.017041556537151337,0.9919346570968628,0.0036884176079183817,34.84394073486328,2.7472565174102783,0.9642087817192078,0.01444205455482006
Cityscape,DeepJSCCWZJoint2,16,0.0,1.6887623071670532,0.2686420679092407,2.967813052237034E-4,0.045835185796022415,0.01641666330397129,0.9941242337226868,0.003232064191251993,36.89853286743164,2.4582388401031494,0.9726638793945312,0.012243974953889847,1.6708943843841553,0.2089231163263321,4.946382832713425E-4,0.05826074257493019,0.01703675463795662,0.992164671421051,0.003561441320925951,34.937583923339844,2.7430622577667236,0.9648253917694092,0.01417794730514288
Cityscape,DeepJSCCWZJoint2,16,1.0,1.6951831579208374,0.2693405747413635,2.9185012681409717E-4,0.04543143883347511,0.01633440889418125,0.9942647218704224,0.0031599015928804874,36.971981048583984,2.4569571018218994,0.9729961156845093,0.012089991010725498,1.685766339302063,0.25582605600357056,4.864643851760775E-4,0.05767020955681801,0.01684594713151455,0.992351233959198,0.003484198823571205,35.0088005065918,2.746642827987671,0.9652525782585144,0.013991105370223522
Cityscape,DeepJSCCWZJoint2,16,2.0,1.697034478187561,0.26455143094062805,2.883773122448474E-4,0.045127272605895996,0.016198305413126945,0.9943650960922241,0.003111565951257944,37.025062561035156,2.4530069828033447,0.9731722474098206,0.011972700245678425,1.6719738245010376,0.23675844073295593,4.8009847523644567E-4,0.05730465054512024,0.016737114638090134,0.992493212223053,0.0034401456359773874,35.06543731689453,2.746279716491699,0.9654961228370667,0.013871850445866585
Cityscape,DeepJSCCWZJoint2,16,3.0,1.6996734142303467,0.2784941792488098,2.842454123310745E-4,0.04472487047314644,0.016102703288197517,0.9944823980331421,0.0030243019573390484,37.08955383300781,2.4489810466766357,0.9735268950462341,0.011813829652965069,1.6663854122161865,0.22302362322807312,4.727889609057456E-4,0.056766826659440994,0.016664767637848854,0.9926550984382629,0.0033501482103019953,35.134212493896484,2.7435247898101807,0.9659838080406189,0.01368485763669014
Cityscape,DeepJSCCWZJoint2,16,4.0,1.693897008895874,0.26234546303749084,2.826647541951388E-4,0.04461526498198509,0.016050999984145164,0.9945432543754578,0.002992413705214858,37.11429214477539,2.445350170135498,0.973617672920227,0.01175315398722887,1.6812666654586792,0.2267054170370102,4.690923378802836E-4,0.0565732941031456,0.01663777604699135,0.9927568435668945,0.003305526217445731,35.16505432128906,2.738687038421631,0.9661783576011658,0.013567842543125153
Cityscape,DeepJSCCWZJoint2,16,5.0,1.6942522525787354,0.271273136138916,2.8244691202417016E-4,0.044735413044691086,0.016058141365647316,0.9945784211158752,0.002942235441878438,37.10736846923828,2.4266891479492188,0.9735506772994995,0.011672928929328918,1.6764546632766724,0.23106461763381958,4.6738694072701037E-4,0.056689515709877014,0.016583938151597977,0.9928086996078491,0.0032648835331201553,35.17023468017578,2.7263343334198,0.9661387801170349,0.013518488965928555
