data/name,model/_target_,model/bw_factor,model/snr,test/is,test/is_std,test/loss,test/lpips,test/lpips_std,test/msssim,test/msssim_std,test/psnr,test/psnr_std,test/ssim,test/ssim_std,val/is,val/is_std,val/loss,val/lpips,val/lpips_std,val/msssim,val/msssim_std,val/psnr,val/psnr_std,val/ssim,val/ssim_std
KittiStereo,DeepJSCCWZBaseline,32,-5.0,1.5376611948013306,0.19945159554481506,0.010982072912156582,0.4487575590610504,0.041546229273080826,0.7869969010353088,0.03863995522260666,20.13040542602539,1.6206687688827515,0.566173255443573,0.07020679861307144,1.5276339054107666,0.1940515786409378,0.011041256599128246,0.4493265748023987,0.04113809019327164,0.7862856984138489,0.03934609517455101,20.10540771484375,1.61039400100708,0.5651921629905701,0.0708620697259903
KittiStereo,DeepJSCCWZBaseline,32,-4.0,1.5170350074768066,0.17250750958919525,0.009847399778664112,0.4326464831829071,0.041546519845724106,0.8082730174064636,0.03579919412732124,20.624902725219727,1.6233724355697632,0.5889163017272949,0.06898215413093567,1.5307304859161377,0.1843859851360321,0.009816478937864304,0.4324371814727783,0.04238108545541763,0.8089091181755066,0.035523608326911926,20.62983512878418,1.6081455945968628,0.5889580249786377,0.06914849579334259
KittiStereo,DeepJSCCWZBaseline,32,-3.0,1.5558785200119019,0.20451676845550537,0.00884235743433237,0.416543185710907,0.04238345846533775,0.8288288116455078,0.03207321837544441,21.104290008544922,1.6233875751495361,0.6119326949119568,0.06671039015054703,1.563510537147522,0.199790358543396,0.008845389820635319,0.4168855547904968,0.04280983656644821,0.8289693593978882,0.03275565430521965,21.096172332763672,1.6069339513778687,0.61146080493927,0.06720418483018875
KittiStereo,DeepJSCCWZBaseline,32,-2.0,1.5845690965652466,0.2083061933517456,0.008032960817217827,0.40185850858688354,0.04173608496785164,0.847636342048645,0.029403651133179665,21.54487419128418,1.638831377029419,0.633997917175293,0.06427276879549026,1.587199330329895,0.21841028332710266,0.008031396195292473,0.4022510051727295,0.04180517420172691,0.8474657535552979,0.028991976752877235,21.53532600402832,1.6121387481689453,0.6334494948387146,0.0644572377204895
KittiStereo,DeepJSCCWZBaseline,32,-1.0,1.6090383529663086,0.23439162969589233,0.007333160378038883,0.3884376883506775,0.0417330376803875,0.8641822338104248,0.026385502889752388,21.952550888061523,1.6336934566497803,0.6553712487220764,0.06154096499085426,1.6067761182785034,0.2125149518251419,0.007331760600209236,0.38865217566490173,0.041843563318252563,0.8643074631690979,0.0262044258415699,21.94718360900879,1.6202630996704102,0.6545774340629578,0.06167447566986084
KittiStereo,DeepJSCCWZBaseline,32,0.0,1.6348371505737305,0.22600530087947845,0.0067476024851202965,0.3761608302593231,0.040891341865062714,0.8785293698310852,0.02316564880311489,22.331758499145508,1.6380256414413452,0.6745749711990356,0.058321963995695114,1.6209052801132202,0.22453545033931732,0.006736586801707745,0.37648358941078186,0.04104894772171974,0.8787095546722412,0.02316391095519066,22.328895568847656,1.6153830289840698,0.6741033792495728,0.05843468755483627
KittiStereo,DeepJSCCWZBaseline,32,1.0,1.6332982778549194,0.22872237861156464,0.006234040483832359,0.36570319533348083,0.03974275290966034,0.8910412192344666,0.020657455548644066,22.6815242767334,1.6233265399932861,0.6919680833816528,0.05517125502228737,1.61323881149292,0.21947480738162994,0.00624905014410615,0.3663846254348755,0.040223367512226105,0.8909885287284851,0.02075236104428768,22.670257568359375,1.6233081817626953,0.6916022300720215,0.055652957409620285
KittiStereo,DeepJSCCWZBaseline,32,2.0,1.645488977432251,0.23700068891048431,0.005816614255309105,0.35439249873161316,0.039222247898578644,0.9015891551971436,0.018671590834856033,22.996658325195312,1.6233608722686768,0.7077711820602417,0.05287252366542816,1.6485568284988403,0.23415231704711914,0.005832321010529995,0.35546329617500305,0.039674606174230576,0.901523768901825,0.018789226189255714,22.9814453125,1.6177468299865723,0.7073066234588623,0.05333000048995018
KittiStereo,DeepJSCCWZBaseline,32,3.0,1.6326789855957031,0.20054730772972107,0.005479057319462299,0.3449108600616455,0.03832890838384628,0.9103306531906128,0.01721738465130329,23.266149520874023,1.621232032775879,0.7212122082710266,0.051078636199235916,1.6654304265975952,0.23025387525558472,0.005486792419105768,0.345267117023468,0.03857940062880516,0.9104007482528687,0.01714824140071869,23.256467819213867,1.6126327514648438,0.7209245562553406,0.05105828493833542
KittiStereo,DeepJSCCWZBaseline,32,4.0,1.6493518352508545,0.2096230834722519,0.00518957432359457,0.3372165858745575,0.03793561831116676,0.9176164269447327,0.015868742018938065,23.510881423950195,1.6181743144989014,0.7326424717903137,0.049111682921648026,1.6470080614089966,0.23549313843250275,0.005198370665311813,0.3375416100025177,0.03786293417215347,0.9177246689796448,0.015728285536170006,23.499727249145508,1.6095330715179443,0.7324056625366211,0.04931958392262459
KittiStereo,DeepJSCCWZBaseline,32,5.0,1.6527283191680908,0.21760864555835724,0.0049537778832018375,0.3309767246246338,0.037175778299570084,0.9237310886383057,0.01476373989135027,23.717632293701172,1.614308476448059,0.7420486807823181,0.04760203883051872,1.6486754417419434,0.22261132299900055,0.004967977758497,0.3314078152179718,0.037284836173057556,0.9236114025115967,0.01478294376283884,23.702409744262695,1.60732102394104,0.741488516330719,0.04786130040884018
